22:00,Balu
00:30,Violet
02:00,The Exaltics [live]
03:00,Bionoid [live]
04:00,Andrey Fuji
05:00,Lutto Lento
07:00,Lena Popova
08:30¸Anrilov
10:00,Cultkitchen
12:00,the end
