18:00,Golikov
20:00,Arkady Air 
21:30,Tonoptik - a/v live
22:30,Lluck (US/RU)
0:00,Ryba (DE)
1:00,O/H - live (CA)
2:00,Mike Parker (US) b2b Cio D'Or (DE)
4:00,BVoice & Anrilov
7:00,m_special
9:00,the end
