23:30,Oira
1:30,Humanoid Lubovnik live
2:30,Bionoid live
3:30,Sariim
5:30,PRCDRL live
6:30,Achterstag live
7:30,Inox Traxx
9:00,Slava Finist
10:30,Roks
12:00,the end
