22:00,Квантовый Оракул
23:00,Svibovitch [a/v live]
0:00,Belief Defect [av live]
1:00,Anthony Linell & Acronym [live]
2:00,Drumcell
3:30,Terence Fixmer [live]
4:30,Ivan Logos
6:00,Unbalance
8:00,m_special
