16:00,Galich
17:30,ArkadyAir
19:00,Hoopa
20:00,Finn
21:00,Oira
22:00,ГОСТ Резидент
23:00,ГОСТ Резидент
0:00,ГОСТ Резидент
1:00,ГОСТ Резидент
2:00,ГОСТ Резидент
3:00,Nick Klein
5:00,Moralez
6:00,Prisheletz
7:00,Oid
8:30,Anrilov b2b Bvoice
12:00,окончание
