22:00,"Bear Bones, Lay Low [live]"
23:00,Soho Rezanejad [live]
00:00,Faneron [live]
01:00,Schtum [live]
02:00,Sergey Kostyrko [live]
03:00,Robert Curgenven 'AGENESIS' [live]
04:00,Zll' [live]
05:00,Samuel Kerridge [live]
06:00,The Empire Line [live]
07:00,Suokas [live]
08:00,the end
