22:00,Eye Que b2b naya
23:30,Ivan Logos
1:00,Ø [PHASE]
3:00,Terence Fixmer LIVE
4:00,Regis LIVE
5:00,Rrose LIVE
6:00,Ulwhednar (Abdulla Rashim & Varg) LIVE
7:00,Kobba
9:00,окончание
