22:00,Kobba
23:00,Unbalance
00:00 ,Drumcell (US)
1:30,Codex Empire - live (AT)
2:30,Ancient Methods - live (DE)
3:30 ,ORPHX - live (CA)
4:30 ,DVS1 (US)
6:30,Ivan Logos
7:30 ,Stef Mendesidis
9:30,the end
