23:00,Alex Zender [live]
00:00,Naya [live]
01:00,Marta SmiLga [live]
02:00,Unlogic Thing [live]
03:00,Symphocat [live]
04:00,Melier Avenue [live]
05:00,AURA RA [live]
06:00,X.Y.R. [live]
07:00,Jam Session
09:00,the end
