19:00,Blain
20:00,Soho Rezanejad [DJ-set]
22:00,Antony Child [live]
23:00,KMRU
00:00,MUTEK Soundsystem: Vincent Lemieux, Damian Romero, Maurice Jones
03:00,m_special: Unbalance b2b Ivan Logos
05:00,Exponent b2b G_depot
07:00,Slava Finist
09:00,the end
