21:00,Svibovitch [a/v live]
22:00,Symphocat + Augustine (vocal) + Alex Zender (sax) [live]
23:00,Digital Moss [modular live]
0:00,Symbol [live] (мск)
1:00,Prisheletz [live]
2:00,Poima
3:30,Stanislav Glazov [a/v + modular live]
4:30,Torn
5:30,Eye Que b2b naya
7:00,the end
